#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300009709_6660052   -          aln                  -            9.7e-05   38.4   0.0   0.00013   37.9   0.0   1.2   1   0   0   1   1   1   1 -
3300018961_385488    -          aln                  -            9.7e-05   38.4   0.0   0.00042   36.3   0.0   2.0   2   1   1   3   3   1   1 -
3300008866_102932    -          aln                  -            9.7e-05   38.4   0.1   1.3e+02   18.7   0.0   2.9   2   1   0   2   2   2   1 -
3300027984_1001425   -          aln                  -            9.7e-05   38.3   5.0       2.1   24.4   0.3   3.5   3   0   0   3   3   2   1 -
3300006571_464397    -          aln                  -            9.7e-05   38.3   0.2   0.00014   37.8   0.2   1.3   1   0   0   1   1   1   1 -
3300020672_10798     -          aln                  -            9.8e-05   38.3   1.6   2.2e+03   14.8   0.1   5.3   4   2   0   4   4   3   0 -
3300031708_5085787   -          aln                  -            9.8e-05   38.3   1.5   1.2e+03   15.7   0.0   3.7   3   0   0   3   3   2   0 -
2507525026_8574      -          aln                  -            9.8e-05   38.3  10.3        47   20.1   1.9   4.1   2   2   2   4   4   2   2 -
3300035138_172442    -          aln                  -            9.9e-05   38.3   2.4   7.4e+02   16.3   0.0   4.1   3   1   0   4   4   3   0 -
3300019487_440218    -          aln                  -            9.9e-05   38.3   0.2   3.7e+02   17.3   0.1   3.5   2   2   0   2   2   2   2 -
3300010035_292835    -          aln                  -            9.9e-05   38.3   0.0   0.00023   37.2   0.0   1.6   1   1   0   1   1   1   1 -
3300019039_1953634   -          aln                  -            9.9e-05   38.3   0.0   0.00013   38.0   0.0   1.1   1   0   0   1   1   1   1 -
3300036663_401418    -          aln                  -             0.0001   38.3   0.6      0.44   26.6   0.0   2.2   2   0   0   2   2   2   1 -
3300009027_6405596   -          aln                  -             0.0001   38.3   0.2   0.00053   36.0   0.2   1.9   1   1   0   1   1   1   1 -
3300030604_18206     -          aln                  -             0.0001   38.3   0.0   0.00044   36.2   0.0   2.0   2   0   0   2   2   1   1 -
3300025447_53359     -          aln                  -             0.0001   38.3   4.2        57   19.9   0.2   4.3   3   2   0   3   3   2   1 -
3300010290_381548    -          aln                  -             0.0001   38.3   0.2   0.00018   37.5   0.2   1.4   1   0   0   1   1   1   1 -
3300010131_140119    -          aln                  -             0.0001   38.3   0.6       3.6   23.7   0.1   4.0   4   0   0   4   4   1   1 -
3300032520_1326079   -          aln                  -             0.0001   38.3   0.7    0.0002   37.4   0.4   1.5   2   0   0   2   2   1   1 -
3300018952_598897    -          aln                  -             0.0001   38.3   0.0   0.00014   37.8   0.0   1.2   1   0   0   1   1   1   1 -
3300027776_59829     -          aln                  -             0.0001   38.3  16.1        55   19.9   0.0   6.4   6   1   0   6   6   2   1 -
3300006755_13056302  -          aln                  -             0.0001   38.3   6.7         1   25.4   0.2   3.1   3   1   0   3   3   2   1 -
3300021951_71437     -          aln                  -             0.0001   38.3   0.2   0.00017   37.6   0.2   1.4   1   0   0   1   1   1   1 -
3300031496_14947     -          aln                  -             0.0001   38.3  10.4   1.6e+02   18.4   0.0   4.3   4   0   0   4   4   2   2 -
3300019487_313115    -          aln                  -             0.0001   38.3   0.3   6.5e+02   16.5   0.0   4.6   4   2   0   4   4   2   0 -
3300010399_1673093   -          aln                  -             0.0001   38.3   0.0   2.7e+02   17.7   0.0   4.1   3   1   0   3   3   2   1 -
2507525020_301       -          aln                  -             0.0001   38.3   0.1   0.00013   38.0   0.1   1.1   1   0   0   1   1   1   1 -
3300008106_51922     -          aln                  -             0.0001   38.3   2.6        24   21.0   0.0   2.8   3   0   0   3   3   2   1 -
3300033488_2576193   -          aln                  -             0.0001   38.3   2.1       1.7   24.8   1.8   3.1   2   1   0   2   2   2   1 -
3300018952_356768    -          aln                  -             0.0001   38.3   0.1   0.00019   37.4   0.0   1.5   1   1   0   1   1   1   1 -
3300032276_3252324   -          aln                  -             0.0001   38.3   0.1   0.00012   38.0   0.1   1.1   1   0   0   1   1   1   1 -
3300031469_173655    -          aln                  -             0.0001   38.3   0.1   0.00026   37.0   0.1   1.6   1   1   0   1   1   1   1 -
3300009500_2460345   -          aln                  -             0.0001   38.3   0.0   0.00032   36.7   0.0   1.9   1   0   0   1   1   1   1 -
3300021402_1596342   -          aln                  -             0.0001   38.3   0.1     0.003   33.6   0.0   2.4   2   0   0   2   2   1   1 -
3300021153_92832     -          aln                  -             0.0001   38.3   2.4       3.9   23.6   0.2   2.9   2   1   0   2   2   2   1 -
3300004282_524232    -          aln                  -             0.0001   38.3   1.2   1.3e+02   18.7   0.2   3.7   2   2   0   2   2   2   1 -
3300006638_282617    -          aln                  -             0.0001   38.3   5.6   2.4e+02   17.9   0.0   4.6   4   1   0   4   4   2   2 -
3300007004_20950530  -          aln                  -             0.0001   38.3   0.1   0.00012   38.0   0.1   1.1   1   0   0   1   1   1   1 -
3300002546_15117     -          aln                  -             0.0001   38.3   0.7        67   19.6   0.2   3.0   2   1   0   2   2   2   1 -
3300019146_37836     -          aln                  -             0.0001   38.3   0.0    0.0002   37.4   0.0   1.4   1   0   0   1   1   1   1 -
3300024519_1252288   -          aln                  -             0.0001   38.3   0.8   0.00019   37.4   0.8   1.5   1   0   0   1   1   1   1 -
3300002369_97062     -          aln                  -             0.0001   38.3   0.4   0.00012   38.0   0.4   1.1   1   0   0   1   1   1   1 -
3300020069_411239    -          aln                  -             0.0001   38.3   0.1   0.00092   35.2   0.0   2.2   2   0   0   2   2   1   1 -
3300034052_20215     -          aln                  -             0.0001   38.3   0.9   3.7e+03   14.0   0.1   4.1   3   1   0   3   3   3   0 -
2209111014_261566    -          aln                  -             0.0001   38.3   0.0    0.0002   37.3   0.0   1.5   1   0   0   1   1   1   1 -
3300010018_175965    -          aln                  -             0.0001   38.3   2.2   0.00012   38.1   0.8   1.8   1   1   1   2   2   1   1 -
3300031890_1681327   -          aln                  -             0.0001   38.3   1.4        63   19.7   0.0   3.4   3   1   0   3   3   2   1 -
3300033828_135530    -          aln                  -             0.0001   38.3   0.0      0.11   28.5   0.0   2.6   3   0   0   3   3   1   1 -
3300032520_953693    -          aln                  -             0.0001   38.3   0.6   0.00018   37.5   0.6   1.3   1   0   0   1   1   1   1 -
3300010392_16346567  -          aln                  -             0.0001   38.3   0.0        10   22.3   0.0   2.3   2   0   0   2   2   2   1 -
1112539421E          -          aln                  -             0.0001   38.3   0.1   0.00011   38.2   0.1   1.0   1   0   0   1   1   1   1 -
3300014199_594232    -          aln                  -             0.0001   38.3   2.8        87   19.3   0.3   3.5   2   2   0   2   2   2   1 -
3300004092_319992    -          aln                  -             0.0001   38.3   0.9   1.4e+02   18.6   0.0   4.0   3   0   0   3   3   2   1 -
3300023313_292622    -          aln                  -             0.0001   38.3   1.4   0.00055   35.9   1.4   1.8   1   1   0   1   1   1   1 -
3300010290_279496    -          aln                  -             0.0001   38.2   0.9   0.00013   37.9   0.9   1.2   1   0   0   1   1   1   1 -
3300020816_1983443   -          aln                  -             0.0001   38.2   0.3   0.00044   36.3   0.3   1.9   1   1   0   1   1   1   1 -
3300006865_1363095   -          aln                  -             0.0001   38.2   1.3        90   19.2   0.0   4.4   3   2   1   4   4   2   1 -
3300005340_341457    -          aln                  -             0.0001   38.2   0.0       6.8   22.8   0.0   3.1   2   0   0   2   2   2   1 -
3300021460_59730     -          aln                  -            0.00011   38.2  20.6   7.2e+04    9.9   0.1   8.3   8   0   0   8   8   3   0 -
3300004092_15980180  -          aln                  -            0.00011   38.2   0.2   0.00015   37.7   0.2   1.3   1   0   0   1   1   1   1 -
3300018997_663738    -          aln                  -            0.00011   38.2   0.2   0.00016   37.7   0.2   1.3   1   0   0   1   1   1   1 -
3300020075_555443    -          aln                  -            0.00011   38.2   0.1         2   24.6   0.0   2.5   2   1   1   3   3   2   1 -
3300031469_4397844   -          aln                  -            0.00011   38.2   0.0    0.0034   33.4   0.0   2.4   2   0   0   2   2   1   1 -
3300031785_2191418   -          aln                  -            0.00011   38.2   2.9       3.7   23.7   0.0   4.0   4   2   0   4   4   2   1 -
3300031037_1789946   -          aln                  -            0.00011   38.2   0.0   0.00012   38.0   0.0   1.1   1   0   0   1   1   1   1 -
3300031056_885254    -          aln                  -            0.00011   38.2   3.4   0.00043   36.3   0.4   2.6   2   1   0   2   2   1   1 -
3300009500_1259555   -          aln                  -            0.00011   38.2   0.1      0.97   25.5   0.0   2.2   2   0   0   2   2   2   1 -
3300031469_6902586   -          aln                  -            0.00011   38.2   0.0      0.05   29.7   0.0   3.5   3   0   0   3   3   1   1 -
3300018991_284712    -          aln                  -            0.00011   38.2   0.0   0.00021   37.3   0.0   1.5   1   0   0   1   1   1   1 -
3300010035_1072009   -          aln                  -            0.00011   38.2   0.1   0.00016   37.7   0.1   1.3   1   0   0   1   1   1   1 -
2507525027_23978     -          aln                  -            0.00011   38.2   0.0   0.00013   38.0   0.0   1.1   1   0   0   1   1   1   1 -
3300020075_905342    -          aln                  -            0.00011   38.2   0.0   0.00015   37.7   0.0   1.3   1   0   0   1   1   1   1 -
3300019458_855988    -          aln                  -            0.00011   38.2   0.0        23   21.2   0.0   3.5   3   1   0   3   3   2   1 -
2507525012_41887     -          aln                  -            0.00011   38.2   0.0   0.00031   36.7   0.0   1.8   1   0   0   1   1   1   1 -
3300032770_2086151   -          aln                  -            0.00011   38.2   0.4       1.6   24.9   0.0   2.9   3   0   0   3   3   2   1 -
2166559022_225113    -          aln                  -            0.00011   38.2   1.6    0.0014   34.6   0.1   2.5   1   1   2   3   3   1   1 -
3300013948_83246     -          aln                  -            0.00011   38.2   0.0   0.00044   36.3   0.0   2.0   2   1   0   2   2   1   1 -
3300032521_12717     -          aln                  -            0.00011   38.2   0.2     0.029   30.4   0.1   3.2   2   0   0   2   2   1   1 -
3300030000_885809    -          aln                  -            0.00011   38.2   0.0    0.0002   37.3   0.0   1.5   1   0   0   1   1   1   1 -
3300005367_31794196  -          aln                  -            0.00011   38.2   0.0   0.00013   38.0   0.0   1.1   1   0   0   1   1   1   1 -
3300024486_100517    -          aln                  -            0.00011   38.2  35.1        82   19.4   0.4   6.8   7   0   0   7   7   2   1 -
3300010043_29485025  -          aln                  -            0.00011   38.2   0.0   0.00012   38.1   0.0   1.0   1   0   0   1   1   1   1 -
2507525012_23493     -          aln                  -            0.00011   38.2   0.3    0.0003   36.8   0.3   1.7   1   1   0   1   1   1   1 -
3300031522_238600    -          aln                  -            0.00011   38.2   0.2      0.81   25.8   0.1   2.5   2   0   0   2   2   2   1 -
2507525030_16858     -          aln                  -            0.00011   38.2   0.0   0.00015   37.7   0.0   1.2   1   0   0   1   1   1   1 -
3300006844_34871     -          aln                  -            0.00011   38.2   1.0   9.5e+02   15.9   0.0   4.4   3   1   0   3   3   2   0 -
3300032456_120154    -          aln                  -            0.00011   38.2   0.0        24   21.1   0.0   3.1   2   0   0   2   2   2   1 -
3300019249_284219    -          aln                  -            0.00011   38.2   0.4     0.013   31.6   0.0   2.4   2   1   0   2   2   1   1 -
3300022370_38796     -          aln                  -            0.00011   38.2   0.0      0.18   27.9   0.0   2.3   2   0   0   2   2   2   1 -
3300009658_28894     -          aln                  -            0.00011   38.2   0.0   0.00032   36.7   0.0   1.9   1   0   0   1   1   1   1 -
3300006415_1227104   -          aln                  -            0.00011   38.2   0.9    0.0011   34.9   0.1   2.1   2   0   0   2   2   1   1 -
3300031446_7323412   -          aln                  -            0.00011   38.2   0.0   0.00014   37.8   0.0   1.1   1   0   0   1   1   1   1 -
3300034168_427559    -          aln                  -            0.00011   38.2   4.1   6.6e+02   16.5   0.1   3.5   3   0   0   3   3   2   0 -
3300009095_6666365   -          aln                  -            0.00011   38.2   0.0     8e+02   16.2   0.0   3.8   3   1   0   3   3   2   0 -
3300019005_859363    -          aln                  -            0.00011   38.2   0.2   0.00018   37.5   0.2   1.4   1   0   0   1   1   1   1 -
3300005841_2057609   -          aln                  -            0.00011   38.2   0.3     0.023   30.8   0.1   2.9   2   1   0   2   2   1   1 -
3300007004_27796259  -          aln                  -            0.00011   38.2   0.1        11   22.1   0.0   2.9   2   1   0   2   2   2   1 -
3300010399_3534898   -          aln                  -            0.00011   38.2   1.0        21   21.2   0.1   3.5   2   2   0   2   2   2   1 -
3300031739_541669    -          aln                  -            0.00011   38.2   0.1   0.00021   37.3   0.1   1.5   1   0   0   1   1   1   1 -
3300018873_51665     -          aln                  -            0.00011   38.2   0.0       1.4   25.1   0.0   3.0   3   0   0   3   3   2   1 -
3300010399_37302     -          aln                  -            0.00011   38.2   0.2     7e+03   13.2   0.0   3.8   3   0   0   3   3   3   0 -
3300022924_62753     -          aln                  -            0.00011   38.2  28.1   9.5e+02   15.9   0.4   7.9   7   0   0   7   7   4   0 -
3300029922_2425034   -          aln                  -            0.00011   38.1   0.0        27   20.9   0.0   2.5   2   0   0   2   2   2   1 -
3300002927_452458    -          aln                  -            0.00011   38.1   0.3   0.00018   37.5   0.3   1.3   1   0   0   1   1   1   1 -
3300007244_389970    -          aln                  -            0.00011   38.1   0.0      0.92   25.6   0.0   2.2   2   0   0   2   2   2   1 -
3300033523_628051    -          aln                  -            0.00011   38.1   0.1        40   20.4   0.0   2.4   2   1   0   2   2   2   1 -
3300012411_347402    -          aln                  -            0.00011   38.1   4.4   0.00028   36.9   0.7   3.4   3   1   0   3   3   1   1 -
3300009709_2125841   -          aln                  -            0.00011   38.1   0.0        10   22.3   0.0   2.6   2   0   0   2   2   2   1 -
2507525009_22941     -          aln                  -            0.00011   38.1   0.6      0.25   27.4   0.2   3.3   2   2   1   3   3   1   1 -
3300030682_265089    -          aln                  -            0.00011   38.1   0.1   0.00018   37.5   0.1   1.3   1   0   0   1   1   1   1 -
3300005562_2750885   -          aln                  -            0.00011   38.1   0.6       0.2   27.7   0.1   2.4   2   1   0   2   2   2   1 -
3300018997_123951    -          aln                  -            0.00011   38.1   0.1   0.00022   37.2   0.1   1.5   1   0   0   1   1   1   1 -
3300012724_359071    -          aln                  -            0.00012   38.1   0.5        41   20.3   0.0   2.6   3   0   0   3   3   2   1 -
3300027720_188413    -          aln                  -            0.00012   38.1  19.2   1.6e+04   12.0   0.0   7.1   6   2   0   6   6   3   0 -
3300027500_20885     -          aln                  -            0.00012   38.1   0.1   0.00022   37.2   0.1   1.4   1   0   0   1   1   1   1 -
3300036579_5360      -          aln                  -            0.00012   38.1   0.8   2.3e+02   17.9   0.1   2.8   2   1   0   2   2   2   2 -
3300029954_817444    -          aln                  -            0.00012   38.1   0.3   2.4e+02   17.9   0.0   3.9   3   1   0   3   3   2   1 -
3300006000_1154843   -          aln                  -            0.00012   38.1   0.0   0.00015   37.7   0.0   1.2   1   0   0   1   1   1   1 -
3300026521_317699    -          aln                  -            0.00012   38.1   2.3       6.3   22.9   0.1   3.3   3   0   0   3   3   2   1 -
3300020069_265530    -          aln                  -            0.00012   38.1   0.2     0.037   30.1   0.0   2.1   2   0   0   2   2   1   1 -
3300008035_440009    -          aln                  -            0.00012   38.1   0.0   0.00013   37.9   0.0   1.1   1   0   0   1   1   1   1 -
2507525001_11214     -          aln                  -            0.00012   38.1  13.6        66   19.7   0.1   5.2   4   3   1   5   5   2   1 -
3300006045_1130458   -          aln                  -            0.00012   38.1   5.3   1.1e+03   15.7   2.0   3.3   3   0   0   3   3   3   0 -
3300012723_329755    -          aln                  -            0.00012   38.1   0.0        51   20.0   0.0   2.2   2   0   0   2   2   2   1 -
3300021929_196230    -          aln                  -            0.00012   38.1   0.1   0.00036   36.5   0.1   1.9   1   0   0   1   1   1   1 -
3300005458_30182560  -          aln                  -            0.00012   38.1   0.3   0.00023   37.2   0.3   1.5   2   0   0   2   2   1   1 -
3300032829_2089376   -          aln                  -            0.00012   38.1   0.3        85   19.3   0.0   2.8   2   1   0   2   2   2   1 -
3300007244_514026    -          aln                  -            0.00012   38.1   0.0     2e+02   18.1   0.0   3.2   3   0   0   3   3   2   1 -
3300007799_235860    -          aln                  -            0.00012   38.1   0.2   0.00058   35.9   0.2   2.3   1   1   0   1   1   1   1 -
2507525015_18221     -          aln                  -            0.00012   38.1   0.2   1.2e+02   18.9   0.0   3.7   3   1   0   3   3   2   1 -
3300006108_773714    -          aln                  -            0.00012   38.1   0.9     0.001   35.0   0.9   1.9   1   1   0   1   1   1   1 -
3300020816_5173      -          aln                  -            0.00012   38.1   0.0   0.00014   37.8   0.0   1.1   1   0   0   1   1   1   1 -
2507525036_16238     -          aln                  -            0.00012   38.1   0.4     0.013   31.6   0.0   2.7   3   0   0   3   3   1   1 -
3300018863_287331    -          aln                  -            0.00012   38.1   0.1   1.4e+02   18.6   0.0   2.3   2   1   0   2   2   2   2 -
3300030988_338867    -          aln                  -            0.00012   38.1   1.8        35   20.5   0.0   2.9   2   1   0   2   2   2   1 -
3300018978_384514    -          aln                  -            0.00012   38.1   0.0   0.00017   37.5   0.0   1.3   1   0   0   1   1   1   1 -
3300031739_1251662   -          aln                  -            0.00012   38.1   8.9     0.025   30.6   3.0   2.3   2   0   0   2   2   2   1 -
3300007004_4731366   -          aln                  -            0.00012   38.1   0.0       7.8   22.6   0.0   3.0   2   1   0   2   2   2   1 -
3300009230_211457    -          aln                  -            0.00012   38.1   0.8        44   20.2   0.1   3.6   2   2   0   2   2   2   1 -
3300018908_49019     -          aln                  -            0.00012   38.1   0.2   0.00057   35.9   0.0   2.2   2   0   0   2   2   1   1 -
3300010035_3608592   -          aln                  -            0.00012   38.1   0.9      0.15   28.2   0.0   2.2   2   0   0   2   2   2   1 -
3300022309_501220    -          aln                  -            0.00012   38.1   0.1    0.0005   36.1   0.1   1.9   1   1   0   1   1   1   1 -
3300018837_3185      -          aln                  -            0.00012   38.1   0.0   0.00026   37.0   0.0   1.5   1   0   0   1   1   1   1 -
2507525021_20995     -          aln                  -            0.00012   38.1   0.0     0.031   30.3   0.0   2.2   2   0   0   2   2   1   1 -
3300005420_559850    -          aln                  -            0.00012   38.1   2.5       2.8   24.0   0.4   2.2   2   0   0   2   2   2   1 -
3300032651_1366719   -          aln                  -            0.00012   38.1   0.0   0.00017   37.6   0.0   1.2   1   0   0   1   1   1   1 -
3300030988_203603    -          aln                  -            0.00012   38.0   0.0   0.00029   36.8   0.0   1.6   1   0   0   1   1   1   1 -
3300007799_5763885   -          aln                  -            0.00012   38.0   0.1   0.00015   37.8   0.1   1.1   1   0   0   1   1   1   1 -
3300008867_305346    -          aln                  -            0.00012   38.0   0.0   0.00015   37.8   0.0   1.1   1   0   0   1   1   1   1 -
3300021402_4363745   -          aln                  -            0.00012   38.0   0.1   0.00019   37.4   0.1   1.3   1   0   0   1   1   1   1 -
3300006045_2575732   -          aln                  -            0.00012   38.0   0.1   0.00022   37.2   0.1   1.5   1   0   0   1   1   1   1 -
3300020816_371187    -          aln                  -            0.00012   38.0   0.0   0.00042   36.3   0.0   1.9   1   1   0   1   1   1   1 -
3300034282_29068     -          aln                  -            0.00012   38.0   0.3   2.3e+03   14.7   0.0   4.3   3   1   0   3   3   2   0 -
3300022513_179138    -          aln                  -            0.00012   38.0   0.1   0.00019   37.4   0.1   1.3   1   0   0   1   1   1   1 -
3300018887_242552    -          aln                  -            0.00012   38.0   0.0        48   20.1   0.0   2.1   2   0   0   2   2   2   1 -
3300006845_5554014   -          aln                  -            0.00012   38.0   1.1       5.8   23.0   0.2   3.5   2   2   0   2   2   2   1 -
3300019144_103704    -          aln                  -            0.00012   38.0   0.0      0.12   28.5   0.0   2.9   2   1   0   2   2   1   1 -
3300002927_568835    -          aln                  -            0.00012   38.0   0.5   0.00017   37.6   0.5   1.2   1   0   0   1   1   1   1 -
3300019252_45260     -          aln                  -            0.00012   38.0   4.3   1.2e+03   15.6   0.1   4.2   3   1   0   3   3   3   0 -
3300004092_40031383  -          aln                  -            0.00012   38.0   0.0   0.00017   37.6   0.0   1.2   1   0   0   1   1   1   1 -
3300018908_440499    -          aln                  -            0.00012   38.0   0.4   0.00015   37.8   0.4   1.1   1   0   0   1   1   1   1 -
3300031469_4424246   -          aln                  -            0.00012   38.0   1.1      0.23   27.5   0.2   2.2   2   0   0   2   2   2   1 -
3300018985_252495    -          aln                  -            0.00012   38.0   0.5      0.63   26.1   0.1   2.9   2   1   0   2   2   2   1 -
3300029989_1544358   -          aln                  -            0.00012   38.0   4.1        23   21.1   0.3   3.3   3   1   0   3   3   2   1 -
3300025890_730949    -          aln                  -            0.00012   38.0   1.9   2.4e+02   17.9   0.2   4.1   2   2   0   2   2   2   1 -
3300006172_708511    -          aln                  -            0.00012   38.0   2.4        84   19.3   0.3   2.7   2   1   0   2   2   2   2 -
3300030339_2821464   -          aln                  -            0.00012   38.0   3.4       7.3   22.7   0.9   2.9   2   1   0   2   2   2   1 -
3300031469_5735322   -          aln                  -            0.00012   38.0   0.7     0.016   31.2   0.0   2.3   2   0   0   2   2   1   1 -
3300030020_1852218   -          aln                  -            0.00012   38.0   3.2   2.2e+02   18.0   0.1   4.0   3   2   0   3   3   2   1 -
3300004092_74954558  -          aln                  -            0.00012   38.0   0.0   0.00017   37.6   0.0   1.2   1   0   0   1   1   1   1 -
3300005529_2012021   -          aln                  -            0.00012   38.0   0.1   1.4e+02   18.6   0.1   3.2   2   1   0   2   2   2   1 -
3300005545_31531414  -          aln                  -            0.00012   38.0   0.0   0.00013   37.9   0.0   1.1   1   0   0   1   1   1   1 -
3300006224_433147    -          aln                  -            0.00012   38.0   0.5   1.3e+04   12.3   0.0   4.8   3   2   0   3   3   3   0 -
3300010379_8358418   -          aln                  -            0.00012   38.0   0.2    0.0074   32.3   0.0   2.8   2   1   0   2   2   1   1 -
3300019144_291659    -          aln                  -            0.00012   38.0   0.1   0.00022   37.2   0.1   1.4   1   0   0   1   1   1   1 -
3300007233_895577    -          aln                  -            0.00012   38.0   0.1   0.00017   37.5   0.1   1.2   1   0   0   1   1   1   1 -
3300019250_36919     -          aln                  -            0.00012   38.0  14.5       5.7   23.1   0.1   5.2   5   0   0   5   5   2   1 -
3300018950_722497    -          aln                  -            0.00013   38.0   0.1   0.00062   35.8   0.1   1.9   1   1   0   1   1   1   1 -
3300010018_211759    -          aln                  -            0.00013   38.0   0.0   0.00015   37.7   0.0   1.1   1   0   0   1   1   1   1 -
3300018968_7235      -          aln                  -            0.00013   38.0   0.3   0.00032   36.7   0.3   1.7   1   0   0   1   1   1   1 -
3300030988_577172    -          aln                  -            0.00013   38.0   0.7   0.00018   37.5   0.7   1.3   1   0   0   1   1   1   1 -
3300018929_87822     -          aln                  -            0.00013   38.0   4.7        45   20.2   0.0   3.8   4   0   0   4   4   3   1 -
3300020021_500226    -          aln                  -            0.00013   38.0   0.0      0.36   26.9   0.1   2.8   2   1   0   2   2   2   1 -
3300035117_1024551   -          aln                  -            0.00013   38.0   0.4   1.2e+02   18.8   0.1   2.7   2   1   0   2   2   2   1 -
3300005298_152472    -          aln                  -            0.00013   38.0  11.5      0.85   25.7   0.0   4.3   4   0   0   4   4   2   1 -
3300030528_304881    -          aln                  -            0.00013   38.0   0.0   0.00035   36.6   0.0   1.7   1   0   0   1   1   1   1 -
3300009507_4644349   -          aln                  -            0.00013   38.0   0.0   0.00017   37.6   0.0   1.1   1   0   0   1   1   1   1 -
3300005529_16963024  -          aln                  -            0.00013   38.0   0.0   0.00027   37.0   0.0   1.5   2   0   0   2   2   1   1 -
3300031128_4051394   -          aln                  -            0.00013   38.0   0.0    0.0019   34.2   0.0   2.3   2   0   0   2   2   1   1 -
3300036540_71647     -          aln                  -            0.00013   38.0   0.2   0.00032   36.7   0.1   1.8   2   0   0   2   2   1   1 -
3300021860_364035    -          aln                  -            0.00013   38.0   0.0   1.5e+02   18.6   0.0   2.4   2   1   0   2   2   2   1 -
2507525036_15592     -          aln                  -            0.00013   38.0   0.7    0.0011   34.9   0.7   2.0   1   1   0   1   1   1   1 -
3300012208_1618135   -          aln                  -            0.00013   38.0   2.9        27   20.9   0.1   4.2   3   1   0   3   3   2   1 -
3300012232_199575    -          aln                  -            0.00013   38.0   2.6        75   19.5   0.4   2.6   2   0   0   2   2   2   2 -
3300010373_4819245   -          aln                  -            0.00013   38.0   5.2   1.1e+03   15.7   0.3   4.4   3   2   0   3   3   3   0 -
3300026403_90431     -          aln                  -            0.00013   38.0   2.0       6.9   22.8   0.8   2.5   2   1   0   2   2   2   1 -
246880379G           -          aln                  -            0.00013   38.0   0.4   0.00014   37.9   0.4   1.0   1   0   0   1   1   1   1 -
3300003162_106925    -          aln                  -            0.00013   38.0   0.0   0.00027   36.9   0.0   1.5   1   0   0   1   1   1   1 -
3300009095_18606751  -          aln                  -            0.00013   38.0   0.1   0.00017   37.6   0.1   1.1   1   0   0   1   1   1   1 -
3300006000_299694    -          aln                  -            0.00013   38.0   0.0   0.00019   37.4   0.0   1.2   1   0   0   1   1   1   1 -
3300018963_102277    -          aln                  -            0.00013   37.9   0.1    0.0004   36.4   0.0   1.8   2   0   0   2   2   1   1 -
3300012210_1862980   -          aln                  -            0.00013   37.9   4.8        30   20.7   0.0   2.8   3   1   0   3   3   2   2 -
148885435soil_D      -          aln                  -            0.00013   37.9   1.4   0.00054   36.0   1.4   1.8   1   1   0   1   1   1   1 -
3300019010_11458     -          aln                  -            0.00013   37.9   1.8       6.4   22.9   0.0   3.3   3   0   0   3   3   2   1 -
3300030887_10083     -          aln                  -            0.00013   37.9   0.9     0.022   30.8   0.1   2.1   2   0   0   2   2   1   1 -
3300018998_415723    -          aln                  -            0.00013   37.9   2.1     0.029   30.4   0.1   2.3   2   0   0   2   2   1   1 -
3300007094_362774    -          aln                  -            0.00013   37.9   0.1   2.1e+02   18.1   0.0   3.3   3   0   0   3   3   2   1 -
k87_3333207_3_1      -          aln                  -            0.00013   37.9   6.3        54   19.9   0.8   3.0   2   0   0   2   2   2   2 # 1 # 10578 # 1 # ID=232146_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.343
3300020069_408280    -          aln                  -            0.00013   37.9   0.2   0.00027   36.9   0.2   1.6   1   0   0   1   1   1   1 -
2507525015_16833     -          aln                  -            0.00013   37.9   0.3   0.00024   37.1   0.3   1.5   1   0   0   1   1   1   1 -
3300008035_565610    -          aln                  -            0.00013   37.9   0.2   0.00024   37.1   0.2   1.5   1   0   0   1   1   1   1 -
3300022595_105587    -          aln                  -            0.00013   37.9   0.1   1.9e+02   18.2   0.0   2.7   2   2   0   2   2   2   1 -
3300018952_250113    -          aln                  -            0.00013   37.9   0.0       5.1   23.2   0.0   2.2   2   0   0   2   2   2   1 -
3300020069_1693209   -          aln                  -            0.00013   37.9   1.5   0.00066   35.7   0.2   2.1   2   0   0   2   2   1   1 -
3300018961_224845    -          aln                  -            0.00013   37.9   0.0   0.00049   36.1   0.0   2.0   2   0   0   2   2   1   1 -
3300019151_404789    -          aln                  -            0.00013   37.9   0.3   0.00019   37.4   0.3   1.3   1   0   0   1   1   1   1 -
3300020075_742099    -          aln                  -            0.00013   37.9   0.1        82   19.4   0.0   2.2   2   0   0   2   2   2   1 -
3300031231_12187594  -          aln                  -            0.00013   37.9   0.0   0.00025   37.0   0.0   1.5   1   0   0   1   1   1   1 -
3300002927_631267    -          aln                  -            0.00013   37.9   0.0   0.00018   37.5   0.0   1.3   1   0   0   1   1   1   1 -
3300030634_193538    -          aln                  -            0.00013   37.9   0.0   0.00028   36.9   0.0   1.6   1   0   0   1   1   1   1 -
3300019005_714604    -          aln                  -            0.00013   37.9   0.1   0.00023   37.2   0.1   1.4   1   0   0   1   1   1   1 -
3300004092_2063729   -          aln                  -            0.00013   37.9   3.3        21   21.3   0.0   3.5   3   0   0   3   3   2   1 -
